model,site,channel,c0,c1,c2,lam_fit,lam_reg,original_prelu_slope
ijbc_calibrated,layer1.0.prelu,1,0.06633903831243515,0.40472543239593506,0.3068538010120392,2.309889793395996,1.3859338760375977,-0.18985576927661896
ijbc_calibrated,layer1.0.prelu,2,0.1445608139038086,0.38460466265678406,0.3432937264442444,2.000282049179077,1.200169324874878,-0.2310197949409485
ijbc_calibrated,layer1.0.prelu,3,0.06269019842147827,0.4192673861980438,0.36893293261528015,1.861406683921814,1.1168439388275146,-0.15958842635154724
ijbc_calibrated,layer1.0.prelu,4,0.03961479291319847,0.4696778357028961,0.4806284010410309,1.298946499824524,0.7793678641319275,-0.06030823662877083
ijbc_calibrated,layer1.0.prelu,5,0.05646660178899765,0.4656139612197876,0.47693976759910583,1.298946499824524,0.7793678641319275,-0.06644115597009659
ijbc_calibrated,layer1.0.prelu,6,0.04484428092837334,0.4498763978481293,0.40624576807022095,1.6119117736816406,0.9671470522880554,-0.10004693269729614
ijbc_calibrated,layer1.0.prelu,7,0.04811064898967743,0.4716750681400299,0.469113826751709,1.3465306758880615,0.8079184293746948,-0.055384110659360886
ijbc_calibrated,layer1.0.prelu,8,0.055837325751781464,0.4744253158569336,0.5491201281547546,1.085091233253479,0.6510547399520874,-0.05096518248319626
ijbc_calibrated,layer1.0.prelu,9,0.057437654584646225,0.4767642021179199,0.859120786190033,0.7304512858390808,0.43827077746391296,-0.046295274049043655
ijbc_calibrated,layer1.0.prelu,10,0.049768202006816864,0.4024932384490967,0.414888858795166,1.732172966003418,1.0393037796020508,-0.19464805722236633
ijbc_calibrated,layer1.0.prelu,11,0.06088285148143768,0.4023972451686859,0.3221203684806824,2.228261947631836,1.3369572162628174,-0.1942005306482315
ijbc_calibrated,layer1.0.prelu,12,0.07854465395212173,0.4033043086528778,0.3168230652809143,2.228261947631836,1.3369572162628174,-0.19283081591129303
ijbc_calibrated,layer1.0.prelu,13,0.06047247350215912,0.4905896782875061,0.4267495274543762,1.3465306758880615,0.8079184293746948,-0.019260115921497345
ijbc_calibrated,layer1.0.prelu,14,0.0641012042760849,0.46399053931236267,0.42891475558280945,1.4469923973083496,0.8681954741477966,-0.0686424970626831
ijbc_calibrated,layer1.0.prelu,15,0.025223935022950172,0.47451865673065186,1.080648422241211,0.5886284708976746,0.3531770706176758,-0.05056345835328102
ijbc_calibrated,layer1.0.prelu,16,0.05252765491604805,0.4574008584022522,0.39853930473327637,1.6119117736816406,0.9671470522880554,-0.0849917009472847
ijbc_calibrated,layer1.0.prelu,17,0.06070414558053017,0.403260201215744,0.47143563628196716,1.5,0.8999999761581421,-0.19173523783683777
ijbc_calibrated,layer1.0.prelu,18,0.11715053021907806,0.40519338846206665,0.32634198665618896,2.0735583305358887,1.2441350221633911,-0.19016356766223907
ijbc_calibrated,layer1.0.prelu,19,0.060796648263931274,0.45998415350914,0.6570063233375549,0.9064446091651917,0.543866753578186,-0.07908090204000473
ijbc_calibrated,layer1.0.prelu,20,0.07133468985557556,0.41926634311676025,0.27707383036613464,2.4822256565093994,1.4893354177474976,-0.16008694469928741
ijbc_calibrated,layer1.0.prelu,21,0.052042439579963684,0.5032675862312317,0.7893363833427429,0.8137036561965942,0.4882221817970276,0.0064157526940107346
ijbc_calibrated,layer1.0.prelu,22,0.020534833893179893,0.479964017868042,1.0302808284759521,0.5886284708976746,0.3531770706176758,-0.040072813630104065
ijbc_calibrated,layer1.0.prelu,23,0.05045073851943016,0.42934322357177734,0.4703214168548584,1.4469923973083496,0.8681954741477966,-0.14068768918514252
ijbc_calibrated,layer1.0.prelu,24,0.07342297583818436,0.4517647325992584,0.5508677363395691,1.124841332435608,0.6749047636985779,-0.09630491584539413
ijbc_calibrated,layer1.0.prelu,25,0.034957416355609894,0.49694231152534485,1.1524096727371216,0.5678272843360901,0.3406963646411896,-0.005748425144702196
ijbc_calibrated,layer1.0.prelu,26,0.07959157228469849,0.41343334317207336,0.31063541769981384,2.228261947631836,1.3369572162628174,-0.1724151223897934
ijbc_calibrated,layer1.0.prelu,27,0.03218286857008934,0.4747620224952698,0.65036541223526,0.939650297164917,0.5637902021408081,-0.047811027616262436
ijbc_calibrated,layer1.0.prelu,28,0.08182702958583832,0.3971760869026184,0.4139832556247711,1.670960783958435,1.002576470375061,-0.205622598528862
ijbc_calibrated,layer1.0.prelu,29,0.00010822705371538177,0.5,12.315820693969727,0.05000000074505806,0.029999999329447746,-1.0145979017893723e-17
ijbc_calibrated,layer1.0.prelu,30,0.02838609367609024,0.4563369154930115,0.7589203715324402,0.8435119986534119,0.5061072111129761,-0.08722355961799622
ijbc_calibrated,layer1.0.prelu,31,0.054566845297813416,0.4605662524700165,0.4681878983974457,1.3465306758880615,0.8079184293746948,-0.07691764831542969
ijbc_calibrated,layer1.0.prelu,32,0.06208953633904457,0.4551887810230255,0.45831283926963806,1.3958580493927002,0.8375148177146912,-0.08836981654167175
ijbc_calibrated,layer1.0.prelu,33,0.045389074832201004,0.45576977729797363,0.5379218459129333,1.1660475730895996,0.6996285319328308,-0.0876842811703682
ijbc_calibrated,layer1.0.prelu,34,0.09696542471647263,0.4845736026763916,0.603814959526062,0.939650297164917,0.5637902021408081,-0.02961844392120838
ijbc_calibrated,layer1.0.prelu,35,0.07181283086538315,0.45013290643692017,0.5168613791465759,1.1660475730895996,0.6996285319328308,-0.09970410913228989
ijbc_calibrated,layer1.0.prelu,36,0.046627506613731384,0.3608379364013672,0.39807990193367004,1.9295954704284668,1.15775728225708,-0.2777341604232788
ijbc_calibrated,layer1.0.prelu,37,0.09029825776815414,0.41895607113838196,0.43846049904823303,1.5,0.8999999761581421,-0.16227702796459198
ijbc_calibrated,layer1.0.prelu,38,0.0757962241768837,0.4182738661766052,0.26768749952316284,2.5731568336486816,1.5438940525054932,-0.16289561986923218
ijbc_calibrated,layer1.0.prelu,39,0.04920715466141701,0.43973293900489807,0.5185036063194275,1.2530437707901,0.751826286315918,-0.12331485003232956
ijbc_calibrated,layer1.0.prelu,40,0.055551037192344666,0.413400799036026,0.3911888003349304,1.7956275939941406,1.0773764848709106,-0.17084886133670807
ijbc_calibrated,layer1.0.prelu,41,0.033914875239133835,0.5097984671592712,0.8596829771995544,0.6797375679016113,0.4078425168991089,0.020097117871046066
ijbc_calibrated,layer1.0.prelu,42,0.050195466727018356,0.48108068108558655,0.8799322247505188,0.7046383023262024,0.4227829873561859,-0.03766977787017822
ijbc_calibrated,layer1.0.prelu,43,0.06206604093313217,0.4563944637775421,0.8799838423728943,0.7046383023262024,0.4227829873561859,-0.08778440207242966
ijbc_calibrated,layer1.0.prelu,44,0.00010822709737112746,0.5,12.315820693969727,0.05000000074505806,0.029999999329447746,1.368393624937102e-23
ijbc_calibrated,layer1.0.prelu,45,0.07119850814342499,0.4088498651981354,0.34196823835372925,2.0735583305358887,1.2441350221633911,-0.18185880780220032
ijbc_calibrated,layer1.0.prelu,46,0.0325760617852211,0.434567928314209,0.7250506281852722,0.9064446091651917,0.543866753578186,-0.12873497605323792
ijbc_calibrated,layer1.0.prelu,47,0.056769877672195435,0.47292494773864746,0.49293431639671326,1.2087632417678833,0.7252579927444458,-0.05406329408288002
ijbc_calibrated,layer1.0.prelu,48,0.10227780044078827,0.4502740204334259,0.4253394305706024,1.4469923973083496,0.8681954741477966,-0.09907407313585281
ijbc_calibrated,layer1.0.prelu,49,0.0506882444024086,0.4627665579319,0.4407774806022644,1.4469923973083496,0.8681954741477966,-0.07407251745462418
ijbc_calibrated,layer1.0.prelu,50,0.03589003533124924,0.44879305362701416,0.524570643901825,1.2530437707901,0.751826286315918,-0.10146508365869522
ijbc_calibrated,layer1.0.prelu,51,0.06164028123021126,0.46630996465682983,0.48717212677001953,1.2087632417678833,0.7252579927444458,-0.06739239394664764
ijbc_calibrated,layer1.0.prelu,52,0.050266847014427185,0.48531585931777954,0.4268229007720947,1.3958580493927002,0.8375148177146912,-0.025568770244717598
ijbc_calibrated,layer1.0.prelu,53,0.045089028775691986,0.4220658838748932,0.493710458278656,1.3958580493927002,0.8375148177146912,-0.15438616275787354
ijbc_calibrated,layer1.0.prelu,54,0.08754730969667435,0.4091191589832306,0.36812788248062134,1.861406683921814,1.1168439388275146,-0.18146608769893646
ijbc_calibrated,layer1.0.prelu,55,0.04300428926944733,0.4615367352962494,0.5970567464828491,1.0467458963394165,0.628047525882721,-0.0765511766076088
ijbc_calibrated,layer1.0.prelu,56,0.05377814546227455,0.41769376397132874,0.37514376640319824,1.861406683921814,1.1168439388275146,-0.16289080679416656
ijbc_calibrated,layer1.0.prelu,57,0.059789568185806274,0.44671568274497986,0.7612305879592896,0.8744122982025146,0.5246473550796509,-0.10591411590576172
ijbc_calibrated,layer1.0.prelu,58,0.06263066828250885,0.4737795889377594,0.5145782828330994,1.124841332435608,0.6749047636985779,-0.05127701535820961
ijbc_calibrated,layer1.0.prelu,59,0.061855148524045944,0.3505915105342865,0.30335429310798645,2.5731568336486816,1.5438940525054932,-0.2982390224933624
ijbc_calibrated,layer1.0.prelu,60,0.03403926640748978,0.47919872403144836,0.6059845089912415,1.0097556114196777,0.6058533191680908,-0.041252654045820236
ijbc_calibrated,layer1.0.prelu,61,0.08866619318723679,0.44525063037872314,0.588968813419342,1.124841332435608,0.6749047636985779,-0.10856258869171143
ijbc_calibrated,layer1.0.prelu,62,0.04927610233426094,0.46873974800109863,0.5017967224121094,1.2530437707901,0.751826286315918,-0.06228033825755119
ijbc_calibrated,layer1.0.prelu,63,0.08295346051454544,0.466348260641098,0.44984522461891174,1.3465306758880615,0.8079184293746948,-0.06747323274612427
ijbc_calibrated,layer1.1.prelu,0,0.049517348408699036,0.36433646082878113,0.7189063429832458,1.085091233253479,0.6510547399520874,-0.27047494053840637
ijbc_calibrated,layer1.1.prelu,1,0.057864684611558914,0.4400283694267273,0.4062643051147461,1.6119117736816406,0.9671470522880554,-0.12063368409872055
ijbc_calibrated,layer1.1.prelu,2,0.07256647199392319,0.4412282109260559,0.4886363446712494,1.3465306758880615,0.8079184293746948,-0.11640981584787369
ijbc_calibrated,layer1.1.prelu,3,0.05466580390930176,0.43168240785598755,0.47298291325569153,1.3958580493927002,0.8375148177146912,-0.13637599349021912
ijbc_calibrated,layer1.1.prelu,4,0.04590698331594467,0.44622018933296204,0.6576904058456421,1.0097556114196777,0.6058533191680908,-0.1073445975780487
ijbc_calibrated,layer1.1.prelu,5,0.04073665291070938,0.4133774936199188,0.604250967502594,1.124841332435608,0.6749047636985779,-0.1711549013853073
ijbc_calibrated,layer1.1.prelu,6,0.039735447615385056,0.4181016683578491,0.7277848720550537,0.939650297164917,0.5637902021408081,-0.1626066416501999
ijbc_calibrated,layer1.1.prelu,7,0.05317451059818268,0.42280277609825134,0.5755308866500854,1.2087632417678833,0.7252579927444458,-0.15311014652252197
ijbc_calibrated,layer1.1.prelu,8,0.04510432481765747,0.3784821033477783,0.7562180161476135,1.0097556114196777,0.6058533191680908,-0.24212443828582764
ijbc_calibrated,layer1.1.prelu,9,0.05757744982838631,0.4206221401691437,0.5266023278236389,1.3465306758880615,0.8079184293746948,-0.15673445165157318
ijbc_calibrated,layer1.1.prelu,10,0.05641961097717285,0.39332568645477295,0.5726014375686646,1.298946499824524,0.7793678641319275,-0.21238745748996735
ijbc_calibrated,layer1.1.prelu,11,0.04385780543088913,0.39456671476364136,0.7358131408691406,1.0097556114196777,0.6058533191680908,-0.21056526899337769
ijbc_calibrated,layer1.1.prelu,12,0.045376747846603394,0.4199058711528778,0.6249309778213501,1.085091233253479,0.6510547399520874,-0.15852339565753937
ijbc_calibrated,layer1.1.prelu,13,0.05342821404337883,0.4024333655834198,0.5398362874984741,1.3465306758880615,0.8079184293746948,-0.19423216581344604
ijbc_calibrated,layer1.1.prelu,14,0.043159011751413345,0.4219810962677002,0.6247000098228455,1.124841332435608,0.6749047636985779,-0.1554780900478363
ijbc_calibrated,layer1.1.prelu,15,0.05179237946867943,0.4315768778324127,0.5081083178520203,1.3465306758880615,0.8079184293746948,-0.13595803081989288
ijbc_calibrated,layer1.1.prelu,16,0.03681304305791855,0.4605121910572052,0.6530201435089111,0.9740724563598633,0.5844434499740601,-0.07758548855781555
ijbc_calibrated,layer1.1.prelu,17,0.04452880099415779,0.4428035318851471,0.6099965572357178,1.085091233253479,0.6510547399520874,-0.11425790935754776
ijbc_calibrated,layer1.1.prelu,18,0.05865418538451195,0.4603184461593628,0.45823341608047485,1.3465306758880615,0.8079184293746948,-0.07881538569927216
ijbc_calibrated,layer1.1.prelu,19,0.047756996005773544,0.4148753881454468,0.5898329615592957,1.1660475730895996,0.6996285319328308,-0.16856920719146729
ijbc_calibrated,layer1.1.prelu,20,0.040500130504369736,0.45350944995880127,0.5877801775932312,1.124841332435608,0.6749047636985779,-0.09246280789375305
ijbc_calibrated,layer1.1.prelu,21,0.04595014452934265,0.37156105041503906,0.7103999853134155,1.085091233253479,0.6510547399520874,-0.2560981810092926
ijbc_calibrated,layer1.1.prelu,22,0.03605898842215538,0.4523666501045227,0.6785416007041931,0.9740724563598633,0.5844434499740601,-0.09482759237289429
ijbc_calibrated,layer1.1.prelu,23,0.053599487990140915,0.429212361574173,0.5567423105239868,1.2530437707901,0.751826286315918,-0.14031116664409637
ijbc_calibrated,layer1.1.prelu,24,0.053004518151283264,0.46046173572540283,0.4939188063144684,1.2530437707901,0.751826286315918,-0.07916013151407242
ijbc_calibrated,layer1.1.prelu,25,0.06694995611906052,0.39828112721443176,0.4952896237373352,1.4469923973083496,0.8681954741477966,-0.20420309901237488
ijbc_calibrated,layer1.1.prelu,26,0.0570453479886055,0.43799135088920593,0.495375394821167,1.298946499824524,0.7793678641319275,-0.1248631626367569
ijbc_calibrated,layer1.1.prelu,27,0.05456463247537613,0.4341975450515747,0.4390438199043274,1.554949402809143,0.9329696297645569,-0.1307092159986496
ijbc_calibrated,layer1.1.prelu,28,0.04442306607961655,0.4078538715839386,0.7195491194725037,0.9740724563598633,0.5844434499740601,-0.18267755210399628
ijbc_calibrated,layer1.1.prelu,29,0.044924404472112656,0.491882860660553,0.6841511726379395,0.8435119986534119,0.5061072111129761,-0.01613675244152546
ijbc_calibrated,layer1.1.prelu,30,0.04677021875977516,0.3885855972766876,0.8018963932991028,0.939650297164917,0.5637902021408081,-0.2227509617805481
ijbc_calibrated,layer1.1.prelu,31,0.04623337462544441,0.3815733790397644,0.7514252066612244,1.0097556114196777,0.6058533191680908,-0.23651759326457977
ijbc_calibrated,layer1.1.prelu,32,0.04456271976232529,0.4286479651927948,0.5940039157867432,1.124841332435608,0.6749047636985779,-0.1413116604089737
ijbc_calibrated,layer1.1.prelu,33,0.0542171373963356,0.4292583465576172,0.4561009705066681,1.5,0.8999999761581421,-0.1406886726617813
ijbc_calibrated,layer1.1.prelu,34,0.04228220134973526,0.392240047454834,0.5853570699691772,1.2530437707901,0.751826286315918,-0.21546752750873566
ijbc_calibrated,layer1.1.prelu,35,0.04485263675451279,0.4536632299423218,0.420742392539978,1.554949402809143,0.9329696297645569,-0.09232429414987564
ijbc_calibrated,layer1.1.prelu,36,0.04838084056973457,0.37914153933525085,0.7841404676437378,0.9740724563598633,0.5844434499740601,-0.24151171743869781
ijbc_calibrated,layer1.1.prelu,37,0.06586918979883194,0.42883995175361633,0.4913119077682495,1.3465306758880615,0.8079184293746948,-0.13980261981487274
ijbc_calibrated,layer1.1.prelu,38,0.05694982782006264,0.44385042786598206,0.45373085141181946,1.4469923973083496,0.8681954741477966,-0.11281212419271469
ijbc_calibrated,layer1.1.prelu,39,0.03921617567539215,0.4190222918987274,0.5771406888961792,1.2087632417678833,0.7252579927444458,-0.1615411937236786
ijbc_calibrated,layer1.1.prelu,40,0.05918819084763527,0.4620724022388458,0.5183930993080139,1.1660475730895996,0.6996285319328308,-0.07592794299125671
ijbc_calibrated,layer1.1.prelu,41,0.04035770893096924,0.4337897002696991,0.6769205331802368,1.0097556114196777,0.6058533191680908,-0.13211096823215485
ijbc_calibrated,layer1.1.prelu,42,0.04120197892189026,0.430407851934433,0.6596388816833496,1.0467458963394165,0.628047525882721,-0.1384517401456833
ijbc_calibrated,layer1.1.prelu,43,0.04889236390590668,0.4186190664768219,0.5847869515419006,1.2087632417678833,0.7252579927444458,-0.1626731902360916
ijbc_calibrated,layer1.1.prelu,44,0.050444118678569794,0.4206605553627014,0.6334272623062134,1.124841332435608,0.6749047636985779,-0.15759208798408508
ijbc_calibrated,layer1.1.prelu,45,0.04857901111245155,0.3942514955997467,0.6596983671188354,1.124841332435608,0.6749047636985779,-0.21116067469120026
ijbc_calibrated,layer1.1.prelu,46,0.055543746799230576,0.427845299243927,0.47343960404396057,1.4469923973083496,0.8681954741477966,-0.14312346279621124
ijbc_calibrated,layer1.1.prelu,47,0.042141105979681015,0.42329278588294983,0.5916221737861633,1.124841332435608,0.6749047636985779,-0.15171751379966736
ijbc_calibrated,layer1.1.prelu,48,0.04465683549642563,0.4115341007709503,0.6846301555633545,1.0467458963394165,0.628047525882721,-0.17581331729888916
ijbc_calibrated,layer1.1.prelu,49,0.05390489846467972,0.41743722558021545,0.6304197907447815,1.124841332435608,0.6749047636985779,-0.16496063768863678
ijbc_calibrated,layer1.1.prelu,50,0.03758106380701065,0.4767007529735565,0.7053436636924744,0.8744122982025146,0.5246473550796509,-0.04720538482069969
ijbc_calibrated,layer1.1.prelu,51,0.04753493145108223,0.44167324900627136,0.5947943925857544,1.124841332435608,0.6749047636985779,-0.11996796727180481
ijbc_calibrated,layer1.1.prelu,52,0.04223019257187843,0.432138055562973,0.5657427906990051,1.1660475730895996,0.6996285319328308,-0.13360284268856049
ijbc_calibrated,layer1.1.prelu,53,0.043651506304740906,0.37483519315719604,0.7571958303451538,1.0097556114196777,0.6058533191680908,-0.24961479008197784
ijbc_calibrated,layer1.1.prelu,54,0.03945040702819824,0.42628157138824463,0.7777718305587769,0.8744122982025146,0.5246473550796509,-0.14620767533779144
ijbc_calibrated,layer1.1.prelu,55,0.04291287064552307,0.49463143944740295,0.6231127977371216,0.939650297164917,0.5637902021408081,-0.009736675769090652
ijbc_calibrated,layer1.1.prelu,56,0.0410892516374588,0.3772381544113159,0.8798818588256836,0.8744122982025146,0.5246473550796509,-0.24507561326026917
ijbc_calibrated,layer1.1.prelu,57,0.04355691000819206,0.4055025577545166,0.5544794797897339,1.2530437707901,0.751826286315918,-0.18643784523010254
ijbc_calibrated,layer1.1.prelu,58,0.08204293251037598,0.427136093378067,0.4234592616558075,1.6119117736816406,0.9671470522880554,-0.14615975320339203
ijbc_calibrated,layer1.1.prelu,59,0.059302471578121185,0.448064386844635,0.4823080003261566,1.298946499824524,0.7793678641319275,-0.10353916883468628
ijbc_calibrated,layer1.1.prelu,60,0.04975391924381256,0.3672914206981659,0.8065962195396423,0.9740724563598633,0.5844434499740601,-0.26476335525512695
